"time","voltage"
0.70805,0.1743568
0.7081,0.1799476
0.70815,0.1825786
0.7082,0.1852096
0.70825,0.1868539
0.7083,0.1845518
0.70835,0.1852096
0.7084,0.1796187
0.70845,0.178961
0.7085,0.1720547
0.70855,0.1707392
0.7086,0.1707392
0.70865,0.1740279
0.7087,0.1756723
0.70875,0.181592
0.7088,0.1832363
0.70885,0.1858673
0.7089,0.1835652
0.70895,0.1835652
0.709,0.1786321
0.70905,0.178961
0.7091,0.1756723
0.70915,0.1766589
0.7092,0.1750145
0.70925,0.1783033
0.7093,0.1769878
0.70935,0.1835652
0.7094,0.1838941
0.70945,0.1901426
0.7095,0.1914581
0.70955,0.197049
0.7096,0.1960624
0.70965,0.2000088
0.7097,0.1993511
0.70975,0.1986933
0.7098,0.1960624
0.70985,0.1931025
0.7099,0.1865251
0.70995,0.1819209
0.71,0.1750145
0.71005,0.1733702
0.7101,0.1704103
0.71015,0.1723836
0.7102,0.1736991
0.71025,0.1796187
0.7103,0.1825786
0.71035,0.1881694
0.7104,0.1894849
0.71045,0.1914581
0.7105,0.1888272
0.71055,0.1884983
0.7106,0.1835652
0.71065,0.1829075
0.7107,0.178961
0.71075,0.1792899
0.7108,0.1773167
0.71085,0.1799476
0.7109,0.1799476
0.71095,0.1835652
0.711,0.1825786
0.71105,0.1838941
0.7111,0.1825786
0.71115,0.1848807
0.7112,0.1838941
0.71125,0.1861962
0.7113,0.1835652
0.71135,0.1825786
0.7114,0.17633
0.71145,0.1740279
0.7115,0.1681082
0.71155,0.1677794
0.7116,0.1664639
0.71165,0.1717258
0.7117,0.1753434
0.71175,0.1825786
0.7118,0.1845518
0.71185,0.1881694
0.7119,0.1865251
0.71195,0.1871828
0.712,0.1838941
0.71205,0.1825786
0.7121,0.1802765
0.71215,0.1809342
0.7122,0.178961
0.71225,0.1802765
0.7123,0.1783033
0.71235,0.1792899
0.7124,0.1756723
0.71245,0.1769878
0.7125,0.1750145
0.71255,0.1773167
0.7126,0.1792899
0.71265,0.1809342
0.7127,0.1799476
0.71275,0.1835652
0.7128,0.1825786
0.71285,0.1855384
0.7129,0.184223
0.71295,0.1868539
0.713,0.1861962
0.71305,0.1875117
0.7131,0.1868539
0.71315,0.1898138
0.7132,0.1881694
0.71325,0.1881694
0.7133,0.1838941
0.71335,0.1822497
0.7134,0.178961
0.71345,0.1796187
0.7135,0.1792899
0.71355,0.1806054
0.7136,0.178961
0.71365,0.1806054
0.7137,0.178961
0.71375,0.181592
0.7138,0.1825786
0.71385,0.1845518
0.7139,0.1865251
0.71395,0.1855384
0.714,0.1861962
0.71405,0.1812631
0.7141,0.1796187
0.71415,0.1730413
0.7142,0.1697526
0.71425,0.1648195
0.7143,0.1658061
0.71435,0.1654772
0.7144,0.1707392
0.71445,0.1733702
0.7145,0.1792899
0.71455,0.1799476
0.7146,0.1822497
0.71465,0.1809342
0.7147,0.1848807
0.71475,0.1832363
0.7148,0.1858673
0.71485,0.1871828
0.7149,0.1894849
0.71495,0.1881694
0.715,0.1908004
0.71505,0.1894849
0.7151,0.191787
0.71515,0.1904715
0.7152,0.1940891
0.71525,0.1947469
0.7153,0.1993511
0.71535,0.1973778
0.7154,0.1990222
0.71545,0.1963912
0.7155,0.1934314
0.71555,0.1881694
0.7156,0.1825786
0.71565,0.17633
0.7157,0.1720547
0.71575,0.1671216
0.7158,0.166135
0.71585,0.1648195
0.7159,0.1677794
0.71595,0.168766
0.716,0.1717258
0.71605,0.1730413
0.7161,0.1760012
0.71615,0.1760012
0.7162,0.1806054
0.71625,0.1799476
0.7163,0.1825786
0.71635,0.1825786
0.7164,0.1861962
0.71645,0.1865251
0.7165,0.1884983
0.71655,0.1871828
0.7166,0.1868539
0.71665,0.1832363
0.7167,0.1838941
0.71675,0.1812631
0.7168,0.1819209
0.71685,0.1799476
0.7169,0.1825786
0.71695,0.1835652
0.717,0.1861962
0.71705,0.1855384
0.7171,0.1878406
0.71715,0.1871828
0.7172,0.1884983
0.71725,0.1868539
0.7173,0.1898138
0.71735,0.1878406
0.7174,0.1888272
0.71745,0.1848807
0.7175,0.1855384
0.71755,0.1819209
0.7176,0.1825786
0.71765,0.1809342
0.7177,0.1825786
0.71775,0.181592
0.7178,0.1838941
0.71785,0.1819209
0.7179,0.1829075
0.71795,0.1792899
0.718,0.1783033
0.71805,0.1720547
0.7181,0.1710681
0.71815,0.1684371
0.7182,0.1710681
0.71825,0.171397
0.7183,0.1766589
0.71835,0.178961
0.7184,0.1838941
0.71845,0.1855384
0.7185,0.1888272
0.71855,0.1888272
0.7186,0.1894849
0.71865,0.1865251
0.7187,0.1868539
0.71875,0.181592
0.7188,0.1796187
0.71885,0.1750145
0.7189,0.1753434
0.71895,0.1733702
0.719,0.1743568
0.71905,0.1733702
0.7191,0.1773167
0.71915,0.1769878
0.7192,0.1802765
0.71925,0.1809342
0.7193,0.1819209
0.71935,0.1796187
0.7194,0.1799476
0.71945,0.1802765
0.7195,0.1812631
0.71955,0.1835652
0.7196,0.1832363
0.71965,0.1858673
0.7197,0.1845518
0.71975,0.1868539
0.7198,0.1858673
0.71985,0.1901426
0.7199,0.1901426
0.71995,0.1927736
0.72,0.1911293
0.72005,0.1914581
0.7201,0.1888272
0.72015,0.1875117
0.7202,0.1845518
0.72025,0.1848807
0.7203,0.1829075
0.72035,0.1838941
0.7204,0.1799476
0.72045,0.1796187
0.7205,0.1756723
0.72055,0.1736991
0.7206,0.1704103
0.72065,0.1694237
0.7207,0.1651484
0.72075,0.1651484
0.7208,0.1625174
0.72085,0.1618597
0.7209,0.1572555
0.72095,0.1565977
0.721,0.1523224
0.72105,0.1546245
0.7211,0.1529801
0.72115,0.1562688
0.7212,0.1579132
0.72125,0.1612019
0.7213,0.1615308
0.72135,0.1641618
0.7214,0.1638329
0.72145,0.1664639
0.7215,0.1684371
0.72155,0.1727124
0.7216,0.1756723
0.72165,0.1796187
0.7217,0.181592
0.72175,0.1822497
0.7218,0.1829075
0.72185,0.1855384
0.7219,0.1852096
0.72195,0.189156
0.722,0.1855384
0.72205,0.1852096
0.7221,0.1819209
0.72215,0.1809342
0.7222,0.17633
0.72225,0.1746857
0.7223,0.1704103
0.72235,0.1684371
0.7224,0.163504
0.72245,0.1612019
0.7225,0.1565977
0.72255,0.1556111
0.7226,0.1542956
0.72265,0.1585709
0.7227,0.160873
0.72275,0.1684371
0.7228,0.1720547
0.72285,0.1779744
0.7229,0.1802765
0.72295,0.1822497
0.723,0.181592
0.72305,0.1835652
0.7231,0.1829075
0.72315,0.1858673
0.7232,0.1861962
0.72325,0.1908004
0.7233,0.1898138
0.72335,0.1911293
0.7234,0.1881694
0.72345,0.1871828
0.7235,0.181592
0.72355,0.1783033
0.7236,0.1733702
0.72365,0.171397
0.7237,0.1671216
0.72375,0.166135
0.7238,0.1644906
0.72385,0.1658061
0.7239,0.1671216
0.72395,0.171397
0.724,0.1750145
0.72405,0.1806054
0.7241,0.1822497
0.72415,0.184223
0.7242,0.1809342
0.72425,0.1812631
0.7243,0.1760012
0.72435,0.1746857
0.7244,0.1710681
0.72445,0.1710681
0.7245,0.1674505
0.72455,0.1694237
0.7246,0.1694237
0.72465,0.1723836
0.7247,0.1733702
0.72475,0.1773167
0.7248,0.178961
0.72485,0.1809342
0.7249,0.1812631
0.72495,0.1832363
0.725,0.1812631
0.72505,0.1829075
0.7251,0.1825786
0.72515,0.1825786
0.7252,0.1825786
0.72525,0.1809342
0.7253,0.1812631
0.72535,0.1792899
0.7254,0.1806054
0.72545,0.1799476
0.7255,0.1809342
0.72555,0.1792899
0.7256,0.1812631
0.72565,0.1776455
0.7257,0.1769878
0.72575,0.1733702
0.7258,0.1736991
0.72585,0.1733702
0.7259,0.1760012
0.72595,0.1760012
0.726,0.1796187
0.72605,0.178961
0.7261,0.1806054
0.72615,0.1786321
0.7262,0.1786321
0.72625,0.1766589
0.7263,0.1779744
0.72635,0.17633
0.7264,0.17633
0.72645,0.1720547
0.7265,0.1720547
0.72655,0.1697526
0.7266,0.1707392
0.72665,0.168766
0.7267,0.171397
0.72675,0.1717258
0.7268,0.1746857
0.72685,0.1736991
0.7269,0.1743568
0.72695,0.1700815
0.727,0.1694237
0.72705,0.1648195
0.7271,0.166135
0.72715,0.163504
0.7272,0.1658061
0.72725,0.1651484
0.7273,0.1667927
0.72735,0.1667927
0.7274,0.1677794
0.72745,0.1667927
0.7275,0.1674505
0.72755,0.1654772
0.7276,0.1671216
0.72765,0.1654772
0.7277,0.1690948
0.72775,0.1707392
0.7278,0.17633
0.72785,0.1783033
0.7279,0.1809342
0.72795,0.1809342
0.728,0.1812631
0.72805,0.1809342
0.7281,0.184223
0.72815,0.1858673
0.7282,0.1888272
0.72825,0.1881694
0.7283,0.1914581
0.72835,0.1881694
0.7284,0.1871828
0.72845,0.184223
0.7285,0.1858673
0.72855,0.1868539
0.7286,0.1914581
0.72865,0.1934314
0.7287,0.1993511
0.72875,0.2006666
0.7288,0.2036264
0.72885,0.2016532
0.7289,0.2013243
0.72895,0.1967201
0.729,0.1950757
0.72905,0.1884983
0.7291,0.1858673
0.72915,0.1802765
0.7292,0.1769878
0.72925,0.1750145
0.7293,0.1756723
0.72935,0.1746857
0.7294,0.17633
0.72945,0.1740279
0.7295,0.1760012
0.72955,0.17633
0.7296,0.178961
0.72965,0.1802765
0.7297,0.1845518
0.72975,0.1852096
0.7298,0.1858673
0.72985,0.1838941
0.7299,0.1838941
0.72995,0.1779744
0.73,0.1773167
0.73005,0.1733702
0.7301,0.1746857
0.73015,0.171397
0.7302,0.1733702
0.73025,0.1753434
0.7303,0.1802765
0.73035,0.1845518
0.7304,0.1908004
0.73045,0.1940891
0.7305,0.1957335
0.73055,0.1934314
0.7306,0.1940891
0.73065,0.191787
0.7307,0.1927736
0.73075,0.1934314
0.7308,0.1980356
0.73085,0.2049419
0.7309,0.209875
0.73095,0.2157947
0.731,0.2167813
0.73105,0.2184256
0.7311,0.2134926
0.73115,0.2105327
0.7312,0.204613
0.73125,0.2013243
0.7313,0.1967201
0.73135,0.1960624
0.7314,0.1921159
0.73145,0.1934314
0.7315,0.1888272
0.73155,0.1875117
0.7316,0.1829075
0.73165,0.184223
0.7317,0.1838941
0.73175,0.1858673
0.7318,0.1865251
0.73185,0.1911293
0.7319,0.194418
0.73195,0.1993511
0.732,0.1996799
0.73205,0.2029687
0.7321,0.1996799
0.73215,0.1996799
0.7322,0.1960624
0.73225,0.1967201
0.7323,0.1940891
0.73235,0.197049
0.7324,0.1960624
0.73245,0.1990222
0.7325,0.2003377
0.73255,0.204613
0.7326,0.2065863
0.73265,0.2111905
0.7327,0.2131637
0.73275,0.2161235
0.7328,0.2151369
0.73285,0.2157947
0.7329,0.2118482
0.73295,0.2088884
0.733,0.2016532
0.73305,0.2006666
0.7331,0.1977067
0.73315,0.2000088
0.7332,0.2019821
0.73325,0.2052708
0.7333,0.2052708
0.73335,0.2055996
0.7334,0.2023109
0.73345,0.1986933
0.7335,0.1921159
0.73355,0.1888272
0.7336,0.184223
0.73365,0.1855384
0.7337,0.1865251
0.73375,0.1934314
0.7338,0.1973778
0.73385,0.2039553
0.7339,0.2049419
0.73395,0.2079017
0.734,0.2052708
0.73405,0.2029687
0.7341,0.1996799
0.73415,0.1973778
0.7342,0.1937602
0.73425,0.1947469
0.7343,0.1957335
0.73435,0.2000088
0.7344,0.2023109
0.73445,0.2065863
0.7345,0.2062574
0.73455,0.209875
0.7346,0.2128348
0.73465,0.2157947
0.7347,0.2167813
0.73475,0.2190834
0.7348,0.2177679
0.73485,0.2194123
0.7349,0.2177679
0.73495,0.2177679
0.735,0.2161235
0.73505,0.2171102
0.7351,0.2141503
0.73515,0.2154658
0.7352,0.2131637
0.73525,0.2157947
0.7353,0.2138214
0.73535,0.2164524
0.7354,0.2131637
0.73545,0.2151369
0.7355,0.2128348
0.73555,0.2161235
0.7356,0.2177679
0.73565,0.2246742
0.7357,0.2273052
0.73575,0.2299362
0.7358,0.230265
0.73585,0.2319094
0.7359,0.2286207
0.73595,0.2279629
0.736,0.2236876
0.73605,0.2233587
0.7361,0.2187545
0.73615,0.217439
0.7362,0.2128348
0.73625,0.2128348
0.7363,0.209875
0.73635,0.2092172
0.7364,0.2065863
0.73645,0.2013243
0.7365,0.2006666
0.73655,0.197049
0.7366,0.2006666
0.73665,0.2009954
0.7367,0.2052708
0.73675,0.2069151
0.7368,0.2118482
0.73685,0.2148081
0.7369,0.2187545
0.73695,0.2194123
0.737,0.2217144
0.73705,0.2187545
0.7371,0.22007
0.73715,0.2190834
0.7372,0.2233587
0.73725,0.2217144
0.7373,0.225332
0.73735,0.2273052
0.7374,0.2358559
0.73745,0.2414467
0.7375,0.2493396
0.73755,0.2516417
0.7376,0.2555882
0.73765,0.253615
0.7377,0.2526283
0.73775,0.2496685
0.7378,0.2480241
0.73785,0.2424333
0.7379,0.2398023
0.73795,0.2325671
0.738,0.230265
0.73805,0.2243453
0.7381,0.2240165
0.73815,0.2220432
0.7382,0.2217144
0.73825,0.2197411
0.7383,0.2203989
0.73835,0.2184256
0.7384,0.22007
0.73845,0.2210566
0.7385,0.2240165
0.73855,0.2256608
0.7386,0.2292784
0.73865,0.230265
0.7387,0.2332249
0.73875,0.2332249
0.7388,0.2351981
0.73885,0.2315805
0.7389,0.2296073
0.73895,0.2223721
0.739,0.2171102
0.73905,0.2088884
0.7391,0.2032975
0.73915,0.1960624
0.7392,0.1947469
0.73925,0.1921159
0.7393,0.1947469
0.73935,0.1947469
0.7394,0.1986933
0.73945,0.1993511
0.7395,0.2032975
0.73955,0.2019821
0.7396,0.2055996
0.73965,0.2052708
0.7397,0.2065863
0.73975,0.207244
0.7398,0.2108616
0.73985,0.209875
0.7399,0.2131637
0.73995,0.2138214
0.74,0.2177679
0.74005,0.2177679
0.7401,0.2203989
0.74015,0.2187545
0.7402,0.2210566
0.74025,0.2203989
0.7403,0.2213855
0.74035,0.2184256
0.7404,0.2177679
0.74045,0.2115193
0.7405,0.2105327
0.74055,0.2055996
0.7406,0.2069151
0.74065,0.2052708
0.7407,0.207244
0.74075,0.2069151
0.7408,0.207244
0.74085,0.2052708
0.7409,0.2065863
0.74095,0.2059285
0.741,0.2095461
0.74105,0.2105327
0.7411,0.212506
0.74115,0.2111905
0.7412,0.2102038
0.74125,0.2039553
0.7413,0.2009954
0.74135,0.1950757
0.7414,0.1954046
0.74145,0.1914581
0.7415,0.1921159
0.74155,0.1914581
0.7416,0.1954046
0.74165,0.197049
0.7417,0.2006666
0.74175,0.1986933
0.7418,0.2009954
0.74185,0.2000088
0.7419,0.2009954
0.74195,0.2003377
0.742,0.2000088
0.74205,0.2000088
0.7421,0.1963912
0.74215,0.1977067
0.7422,0.1940891
0.74225,0.1947469
0.7423,0.1940891
0.74235,0.1967201
0.7424,0.1954046
0.74245,0.1957335
0.7425,0.1914581
0.74255,0.1888272
0.7426,0.1845518
0.74265,0.1829075
0.7427,0.1822497
0.74275,0.1848807
0.7428,0.1858673
0.74285,0.1901426
0.7429,0.1901426
0.74295,0.1927736
0.743,0.1914581
0.74305,0.1934314
0.7431,0.1927736
0.74315,0.1950757
0.7432,0.1954046
0.74325,0.1963912
0.7433,0.1960624
0.74335,0.1986933
0.7434,0.197049
0.74345,0.1986933
0.7435,0.1973778
0.74355,0.1963912
0.7436,0.1937602
0.74365,0.1940891
0.7437,0.1914581
0.74375,0.191787
0.7438,0.189156
0.74385,0.1904715
0.7439,0.189156
0.74395,0.1911293
0.744,0.1901426
0.74405,0.1931025
0.7441,0.1947469
0.74415,0.1973778
0.7442,0.1973778
0.74425,0.2009954
0.7443,0.1996799
0.74435,0.2006666
0.7444,0.1973778
0.74445,0.1983645
0.7445,0.1950757
0.74455,0.1977067
0.7446,0.1983645
0.74465,0.2016532
0.7447,0.2006666
0.74475,0.2019821
0.7448,0.2009954
0.74485,0.2006666
0.7449,0.197049
0.74495,0.1960624
0.745,0.1924448
0.74505,0.1901426
0.7451,0.1871828
0.74515,0.1861962
0.7452,0.184223
0.74525,0.1852096
0.7453,0.1838941
0.74535,0.1861962
0.7454,0.1865251
0.74545,0.1898138
0.7455,0.1894849
0.74555,0.1934314
0.7456,0.1921159
0.74565,0.1967201
0.7457,0.1986933
0.74575,0.2032975
0.7458,0.2055996
0.74585,0.2102038
0.7459,0.2115193
0.74595,0.2134926
0.746,0.212506
0.74605,0.2108616
0.7461,0.204613
0.74615,0.2000088
0.7462,0.1914581
0.74625,0.1875117
0.7463,0.1829075
0.74635,0.1845518
0.7464,0.1868539
0.74645,0.1947469
0.7465,0.1990222
0.74655,0.2052708
0.7466,0.2052708
0.74665,0.2049419
0.7467,0.2013243
0.74675,0.1980356
0.7468,0.1927736
0.74685,0.1908004
0.7469,0.1868539
0.74695,0.1865251
0.747,0.1845518
0.74705,0.1861962
0.7471,0.1845518
0.74715,0.1884983
0.7472,0.1868539
0.74725,0.189156
0.7473,0.1865251
0.74735,0.1865251
0.7474,0.1819209
0.74745,0.1806054
0.7475,0.1786321
0.74755,0.178961
0.7476,0.1786321
0.74765,0.1806054
0.7477,0.1829075
0.74775,0.1809342
0.7478,0.181592
0.74785,0.178961
0.7479,0.1783033
0.74795,0.17633
0.748,0.17633
0.74805,0.17633
0.7481,0.1779744
0.74815,0.1783033
0.7482,0.1799476
0.74825,0.1769878
0.7483,0.1750145
0.74835,0.1707392
0.7484,0.1684371
0.74845,0.1648195
0.7485,0.1667927
0.74855,0.1694237
0.7486,0.1746857
0.74865,0.1786321
0.7487,0.1855384
0.74875,0.1868539
0.7488,0.1888272
0.74885,0.1848807
0.7489,0.1829075
0.74895,0.1773167
0.749,0.1743568
0.74905,0.168766
0.7491,0.1684371
0.74915,0.1641618
0.7492,0.1667927
0.74925,0.1664639
0.7493,0.1720547
0.74935,0.1776455
0.7494,0.1855384
0.74945,0.1901426
0.7495,0.1967201
0.74955,0.1963912
0.7496,0.1983645
0.74965,0.1963912
0.7497,0.1950757
0.74975,0.1931025
0.7498,0.1934314
0.74985,0.189156
0.7499,0.1878406
0.74995,0.1829075
0.75,0.1829075
0.75005,0.178961
0.7501,0.1802765
0.75015,0.1799476
0.7502,0.181592
0.75025,0.1809342
0.7503,0.1835652
0.75035,0.1822497
0.7504,0.1832363
0.75045,0.1799476
0.7505,0.1786321
0.75055,0.1756723
0.7506,0.1769878
0.75065,0.1760012
0.7507,0.1806054
0.75075,0.1819209
0.7508,0.1875117
0.75085,0.1888272
0.7509,0.1921159
0.75095,0.1908004
0.751,0.1924448
0.75105,0.1878406
0.7511,0.1855384
0.75115,0.1806054
0.7512,0.1786321
0.75125,0.1730413
0.7513,0.1730413
0.75135,0.1720547
0.7514,0.1753434
0.75145,0.17633
0.7515,0.1822497
0.75155,0.1812631
0.7516,0.1852096
0.75165,0.1848807
0.7517,0.1852096
0.75175,0.1822497
0.7518,0.181592
0.75185,0.1802765
0.7519,0.1832363
0.75195,0.1835652
0.752,0.1875117
0.75205,0.189156
0.7521,0.1914581
0.75215,0.1911293
0.7522,0.1924448
0.75225,0.1888272
0.7523,0.1898138
0.75235,0.1852096
0.7524,0.184223
0.75245,0.1822497
0.7525,0.1838941
0.75255,0.1835652
0.7526,0.1858673
0.75265,0.1865251
0.7527,0.1871828
0.75275,0.1871828
0.7528,0.1898138
0.75285,0.1898138
0.7529,0.1921159
0.75295,0.1904715
0.753,0.1911293
0.75305,0.1881694
0.7531,0.1894849
0.75315,0.1868539
0.7532,0.1868539
0.75325,0.1852096
0.7533,0.1825786
0.75335,0.1822497
0.7534,0.1796187
0.75345,0.1809342
0.7535,0.1773167
0.75355,0.1792899
0.7536,0.1769878
0.75365,0.1769878
0.7537,0.1753434
0.75375,0.1756723
0.7538,0.1730413
0.75385,0.1723836
0.7539,0.1694237
0.75395,0.1694237
0.754,0.168766
0.75405,0.1704103
0.7541,0.1717258
0.75415,0.1756723
0.7542,0.1760012
0.75425,0.1796187
0.7543,0.1806054
0.75435,0.1845518
0.7544,0.1865251
0.75445,0.1924448
0.7545,0.1940891
0.75455,0.1960624
0.7546,0.1950757
0.75465,0.1940891
0.7547,0.1881694
0.75475,0.1858673
0.7548,0.1806054
0.75485,0.1783033
0.7549,0.1740279
0.75495,0.1733702
0.755,0.1704103
0.75505,0.1704103
0.7551,0.1694237
0.75515,0.1733702
0.7552,0.1746857
0.75525,0.1786321
0.7553,0.1799476
0.75535,0.1809342
0.7554,0.1796187
0.75545,0.1809342
0.7555,0.1802765
0.75555,0.1812631
0.7556,0.1812631
0.75565,0.1852096
0.7557,0.1858673
0.75575,0.1921159
0.7558,0.1947469
0.75585,0.2009954
0.7559,0.2023109
0.75595,0.2049419
0.756,0.2013243
0.75605,0.1993511
0.7561,0.1927736
0.75615,0.1908004
0.7562,0.1865251
0.75625,0.1852096
0.7563,0.181592
0.75635,0.1832363
0.7564,0.1835652
0.75645,0.1868539
0.7565,0.1881694
0.75655,0.1901426
0.7566,0.1881694
0.75665,0.1898138
0.7567,0.1881694
0.75675,0.1901426
0.7568,0.1878406
0.75685,0.1908004
0.7569,0.1901426
0.75695,0.1924448
0.757,0.1921159
0.75705,0.1934314
0.7571,0.1908004
0.75715,0.1904715
0.7572,0.1871828
0.75725,0.1861962
0.7573,0.1802765
0.75735,0.1779744
0.7574,0.1720547
0.75745,0.1710681
0.7575,0.166135
0.75755,0.1677794
0.7576,0.1658061
0.75765,0.168766
0.7577,0.168766
0.75775,0.1750145
0.7578,0.1776455
0.75785,0.1829075
0.7579,0.1845518
0.75795,0.1858673
0.758,0.1832363
0.75805,0.1822497
0.7581,0.1776455
0.75815,0.17633
0.7582,0.1730413
0.75825,0.1756723
0.7583,0.17633
0.75835,0.1783033
0.7584,0.1786321
0.75845,0.1799476
0.7585,0.1779744
0.75855,0.178961
0.7586,0.1769878
0.75865,0.1786321
0.7587,0.1792899
0.75875,0.1835652
0.7588,0.1848807
0.75885,0.1861962
0.7589,0.1838941
0.75895,0.178961
0.759,0.1760012
0.75905,0.1710681
0.7591,0.1690948
0.75915,0.1667927
0.7592,0.1681082
0.75925,0.1681082
0.7593,0.1717258
0.75935,0.1727124
0.7594,0.1776455
0.75945,0.1779744
0.7595,0.1822497
0.75955,0.1825786
0.7596,0.1835652
0.75965,0.1809342
0.7597,0.181592
0.75975,0.1786321
0.7598,0.1786321
0.75985,0.17633
0.7599,0.1776455
0.75995,0.1773167
0.76,0.1825786
0.76005,0.1832363
0.7601,0.1871828
0.76015,0.1868539
0.7602,0.1914581
0.76025,0.1901426
0.7603,0.191787
0.76035,0.1904715
0.7604,0.191787
0.76045,0.1904715
0.7605,0.1904715
0.76055,0.1875117
0.7606,0.1871828
0.76065,0.1845518
0.7607,0.1825786
0.76075,0.1779744
0.7608,0.1786321
0.76085,0.1746857
0.7609,0.1730413
0.76095,0.1704103
0.761,0.171397
0.76105,0.168766
0.7611,0.1710681
0.76115,0.1717258
0.7612,0.1740279
0.76125,0.1740279
0.7613,0.1773167
0.76135,0.1773167
0.7614,0.1799476
0.76145,0.1796187
0.7615,0.1825786
0.76155,0.1835652
0.7616,0.1861962
0.76165,0.1861962
0.7617,0.1871828
0.76175,0.1855384
0.7618,0.1861962
0.76185,0.1848807
0.7619,0.1875117
0.76195,0.1868539
0.762,0.189156
0.76205,0.1884983
0.7621,0.1888272
0.76215,0.1865251
0.7622,0.1848807
0.76225,0.1796187
0.7623,0.1783033
0.76235,0.1740279
0.7624,0.1736991
0.76245,0.171397
0.7625,0.1736991
0.76255,0.1733702
0.7626,0.1773167
0.76265,0.1760012
0.7627,0.1796187
0.76275,0.1796187
0.7628,0.181592
0.76285,0.1819209
0.7629,0.1845518
0.76295,0.1835652
0.763,0.1848807
0.76305,0.1829075
0.7631,0.1829075
0.76315,0.1792899
0.7632,0.1779744
0.76325,0.1760012
0.7633,0.1750145
0.76335,0.1750145
0.7634,0.1776455
0.76345,0.1783033
0.7635,0.1802765
0.76355,0.1796187
0.7636,0.1809342
0.76365,0.1786321
0.7637,0.1792899
0.76375,0.1753434
0.7638,0.1760012
0.76385,0.1720547
0.7639,0.1736991
0.76395,0.1717258
0.764,0.1746857
0.76405,0.1743568
0.7641,0.17633
0.76415,0.1743568
0.7642,0.1766589
0.76425,0.1743568
0.7643,0.1776455
0.76435,0.17633
0.7644,0.1776455
0.76445,0.1786321
0.7645,0.1802765
0.76455,0.1825786
0.7646,0.1812631
0.76465,0.1819209
0.7647,0.178961
0.76475,0.1773167
0.7648,0.1723836
0.76485,0.1720547
0.7649,0.1684371
0.76495,0.1690948
0.765,0.1667927
0.76505,0.1677794
0.7651,0.1654772
0.76515,0.1671216
0.7652,0.1671216
0.76525,0.1704103
0.7653,0.171397
0.76535,0.1740279
0.7654,0.1743568
0.76545,0.1760012
0.7655,0.1750145
0.76555,0.1760012
0.7656,0.1756723
0.76565,0.1783033
0.7657,0.1786321
0.76575,0.1825786
0.7658,0.1825786
0.76585,0.184223
0.7659,0.1848807
0.76595,0.1865251
0.766,0.1855384
0.76605,0.1861962
0.7661,0.184223
0.76615,0.1845518
0.7662,0.1819209
0.76625,0.1809342
0.7663,0.1776455
0.76635,0.1760012
0.7664,0.1727124
0.76645,0.1723836
0.7665,0.1697526
0.76655,0.1720547
0.7666,0.1720547
0.76665,0.1756723
0.7667,0.1776455
0.76675,0.181592
0.7668,0.181592
0.76685,0.1845518
0.7669,0.1832363
0.76695,0.1835652
0.767,0.1806054
0.76705,0.1792899
0.7671,0.1743568
0.76715,0.1723836
0.7672,0.1674505
0.76725,0.1674505
0.7673,0.166135
0.76735,0.1697526
0.7674,0.1730413
0.76745,0.1786321
0.7675,0.1812631
0.76755,0.1858673
0.7676,0.1855384
0.76765,0.1881694
0.7677,0.1868539
0.76775,0.1888272
0.7678,0.1858673
0.76785,0.1855384
0.7679,0.1812631
0.76795,0.1783033
0.768,0.1743568
0.76805,0.1730413
0.7681,0.1717258
0.76815,0.1756723
0.7682,0.1776455
0.76825,0.1825786
0.7683,0.1822497
0.76835,0.1832363
0.7684,0.1802765
0.76845,0.1822497
0.7685,0.1809342
0.76855,0.1848807
0.7686,0.1865251
0.76865,0.1914581
0.7687,0.1937602
0.76875,0.1980356
0.7688,0.1993511
0.76885,0.2023109
0.7689,0.2026398
0.76895,0.204613
0.769,0.2032975
0.76905,0.2032975
0.7691,0.1986933
0.76915,0.1967201
0.7692,0.1901426
0.76925,0.1881694
0.7693,0.1848807
0.76935,0.1848807
0.7694,0.1809342
0.76945,0.1802765
0.7695,0.1769878
0.76955,0.1750145
0.7696,0.1704103
0.76965,0.1697526
0.7697,0.1674505
0.76975,0.1690948
0.7698,0.1704103
0.76985,0.17633
0.7699,0.1783033
0.76995,0.1832363
0.77,0.1852096
0.77005,0.1894849
0.7701,0.191787
0.77015,0.1921159
0.7702,0.1927736
0.77025,0.1914581
0.7703,0.1911293
0.77035,0.1894849
0.7704,0.1901426
0.77045,0.1878406
0.7705,0.189156
0.77055,0.1858673
0.7706,0.1855384
0.77065,0.1825786
0.7707,0.1848807
0.77075,0.1835652
0.7708,0.1855384
0.77085,0.1855384
0.7709,0.1898138
0.77095,0.1888272
0.771,0.1901426
0.77105,0.1875117
0.7711,0.1888272
0.77115,0.1868539
0.7712,0.1878406
0.77125,0.184223
0.7713,0.1845518
0.77135,0.1819209
0.7714,0.184223
0.77145,0.1845518
0.7715,0.1901426
0.77155,0.1911293
0.7716,0.1954046
0.77165,0.1934314
0.7717,0.1940891
0.77175,0.1898138
0.7718,0.1894849
0.77185,0.1855384
0.7719,0.1868539
0.77195,0.1829075
0.772,0.1845518
0.77205,0.1835652
0.7721,0.1858673
0.77215,0.1878406
0.7722,0.1927736
0.77225,0.1954046
0.7723,0.2013243
0.77235,0.2029687
0.7724,0.2052708
0.77245,0.2042841
